SUMLEV,STATE,COUNTY,PLACE,COUSUB,CONCIT,PRIMGEO_FLAG,FUNCSTAT,NAME,STNAME, CENSUS2010POP , ESTIMATESBASE2010 , POPESTIMATE2010 , POPESTIMATE2011 , POPESTIMATE2012 , POPESTIMATE2013 , POPESTIMATE2014 , POPESTIMATE2015 , POPESTIMATE2016 , POPESTIMATE2017 
71,34,3,40020,40020,0,1,A,Leonia borough,New Jersey,"  8,937.00 ","  8,944.00 ","  8,960.00 ","  9,032.00 ","  9,085.00 ","  9,130.00 ","  9,169.00 ","  9,214.00 ","  9,226.00 ","  9,262.00 "
61,34,3,0,40680,0,0,F,Little Ferry borough,New Jersey,"  10,626.00 ","  10,632.00 ","  10,651.00 ","  10,740.00 ","  10,805.00 ","  10,865.00 ","  10,907.00 ","  10,959.00 ","  10,963.00 ","  11,000.00 "
71,34,3,40680,40680,0,1,A,Little Ferry borough,New Jersey,"  10,626.00 ","  10,632.00 ","  10,651.00 ","  10,740.00 ","  10,805.00 ","  10,865.00 ","  10,907.00 ","  10,959.00 ","  10,963.00 ","  11,000.00 "
61,34,3,0,41100,0,0,F,Lodi borough,New Jersey,"  24,136.00 ","  24,137.00 ","  24,184.00 ","  24,358.00 ","  24,495.00 ","  24,634.00 ","  24,727.00 ","  24,829.00 ","  24,856.00 ","  24,961.00 "
71,34,3,41100,41100,0,1,A,Lodi borough,New Jersey,"  24,136.00 ","  24,137.00 ","  24,184.00 ","  24,358.00 ","  24,495.00 ","  24,634.00 ","  24,727.00 ","  24,829.00 ","  24,856.00 ","  24,961.00 "
61,34,3,0,42090,0,1,A,Lyndhurst township,New Jersey,"  20,554.00 ","  20,554.00 ","  20,586.00 ","  20,759.00 ","  20,878.00 ","  20,975.00 ","  21,718.00 ","  22,279.00 ","  22,315.00 ","  22,426.00 "
61,34,3,0,42750,0,1,A,Mahwah township,New Jersey,"  25,890.00 ","  25,887.00 ","  25,930.00 ","  26,116.00 ","  26,270.00 ","  26,390.00 ","  26,485.00 ","  26,582.00 ","  26,623.00 ","  26,759.00 "
61,34,3,0,44880,0,0,F,Maywood borough,New Jersey,"  9,555.00 ","  9,555.00 ","  9,564.00 ","  9,597.00 ","  9,656.00 ","  9,726.00 ","  9,764.00 ","  9,801.00 ","  9,819.00 ","  9,860.00 "
71,34,3,44880,44880,0,1,A,Maywood borough,New Jersey,"  9,555.00 ","  9,555.00 ","  9,564.00 ","  9,597.00 ","  9,656.00 ","  9,726.00 ","  9,764.00 ","  9,801.00 ","  9,819.00 ","  9,860.00 "
61,34,3,0,46110,0,0,F,Midland Park borough,New Jersey,"  7,128.00 ","  7,135.00 ","  7,148.00 ","  7,203.00 ","  7,243.00 ","  7,282.00 ","  7,303.00 ","  7,334.00 ","  7,344.00 ","  7,384.00 "
71,34,3,46110,46110,0,1,A,Midland Park borough,New Jersey,"  7,128.00 ","  7,135.00 ","  7,148.00 ","  7,203.00 ","  7,243.00 ","  7,282.00 ","  7,303.00 ","  7,334.00 ","  7,344.00 ","  7,384.00 "
61,34,3,0,47610,0,0,F,Montvale borough,New Jersey,"  7,844.00 ","  7,844.00 ","  7,866.00 ","  7,965.00 ","  8,099.00 ","  8,192.00 ","  8,305.00 ","  8,440.00 ","  8,538.00 ","  8,724.00 "
71,34,3,47610,47610,0,1,A,Montvale borough,New Jersey,"  7,844.00 ","  7,844.00 ","  7,866.00 ","  7,965.00 ","  8,099.00 ","  8,192.00 ","  8,305.00 ","  8,440.00 ","  8,538.00 ","  8,724.00 "
61,34,3,0,47700,0,0,F,Moonachie borough,New Jersey,"  2,708.00 ","  2,702.00 ","  2,707.00 ","  2,725.00 ","  2,735.00 ","  2,755.00 ","  2,767.00 ","  2,787.00 ","  2,789.00 ","  2,800.00 "
71,34,3,47700,47700,0,1,A,Moonachie borough,New Jersey,"  2,708.00 ","  2,702.00 ","  2,707.00 ","  2,725.00 ","  2,735.00 ","  2,755.00 ","  2,767.00 ","  2,787.00 ","  2,789.00 ","  2,800.00 "
61,34,3,0,51660,0,0,F,New Milford borough,New Jersey,"  16,341.00 ","  16,341.00 ","  16,370.00 ","  16,487.00 ","  16,578.00 ","  16,657.00 ","  16,709.00 ","  16,797.00 ","  16,816.00 ","  16,868.00 "
71,34,3,51660,51660,0,1,A,New Milford borough,New Jersey,"  16,341.00 ","  16,341.00 ","  16,370.00 ","  16,487.00 ","  16,578.00 ","  16,657.00 ","  16,709.00 ","  16,797.00 ","  16,816.00 ","  16,868.00 "
61,34,3,0,52320,0,0,F,North Arlington borough,New Jersey,"  15,392.00 ","  15,392.00 ","  15,422.00 ","  15,571.00 ","  15,678.00 ","  15,761.00 ","  15,828.00 ","  15,899.00 ","  15,922.00 ","  16,009.00 "
71,34,3,52320,52320,0,1,A,North Arlington borough,New Jersey,"  15,392.00 ","  15,392.00 ","  15,422.00 ","  15,571.00 ","  15,678.00 ","  15,761.00 ","  15,828.00 ","  15,899.00 ","  15,922.00 ","  16,009.00 "
61,34,3,0,53430,0,0,F,Northvale borough,New Jersey,"  4,640.00 ","  4,631.00 ","  4,645.00 ","  4,686.00 ","  4,716.00 ","  4,775.00 ","  4,790.00 ","  4,849.00 ","  4,950.00 ","  4,985.00 "
71,34,3,53430,53430,0,1,A,Northvale borough,New Jersey,"  4,640.00 ","  4,631.00 ","  4,645.00 ","  4,686.00 ","  4,716.00 ","  4,775.00 ","  4,790.00 ","  4,849.00 ","  4,950.00 ","  4,985.00 "
61,34,3,0,53610,0,0,F,Norwood borough,New Jersey,"  5,711.00 ","  5,718.00 ","  5,728.00 ","  5,765.00 ","  5,801.00 ","  5,823.00 ","  5,847.00 ","  5,874.00 ","  5,877.00 ","  5,895.00 "
71,34,3,53610,53610,0,1,A,Norwood borough,New Jersey,"  5,711.00 ","  5,718.00 ","  5,728.00 ","  5,765.00 ","  5,801.00 ","  5,823.00 ","  5,847.00 ","  5,874.00 ","  5,877.00 ","  5,895.00 "
61,34,3,0,53850,0,0,F,Oakland borough,New Jersey,"  12,754.00 ","  12,755.00 ","  12,780.00 ","  12,869.00 ","  12,948.00 ","  13,028.00 ","  13,097.00 ","  13,161.00 ","  13,174.00 ","  13,224.00 "
71,34,3,53850,53850,0,1,A,Oakland borough,New Jersey,"  12,754.00 ","  12,755.00 ","  12,780.00 ","  12,869.00 ","  12,948.00 ","  13,028.00 ","  13,097.00 ","  13,161.00 ","  13,174.00 ","  13,224.00 "
61,34,3,0,54870,0,0,F,Old Tappan borough,New Jersey,"  5,750.00 ","  5,750.00 ","  5,754.00 ","  5,831.00 ","  5,869.00 ","  5,927.00 ","  5,964.00 ","  6,014.00 ","  6,023.00 ","  6,042.00 "
71,34,3,54870,54870,0,1,A,Old Tappan borough,New Jersey,"  5,750.00 ","  5,750.00 ","  5,754.00 ","  5,831.00 ","  5,869.00 ","  5,927.00 ","  5,964.00 ","  6,014.00 ","  6,023.00 ","  6,042.00 "
61,34,3,0,54990,0,0,F,Oradell borough,New Jersey,"  7,978.00 ","  7,978.00 ","  7,992.00 ","  8,053.00 ","  8,095.00 ","  8,146.00 ","  8,175.00 ","  8,215.00 ","  8,246.00 ","  8,314.00 "
71,34,3,54990,54990,0,1,A,Oradell borough,New Jersey,"  7,978.00 ","  7,978.00 ","  7,992.00 ","  8,053.00 ","  8,095.00 ","  8,146.00 ","  8,175.00 ","  8,215.00 ","  8,246.00 ","  8,314.00 "
61,34,3,0,55770,0,0,F,Palisades Park borough,New Jersey,"  19,622.00 ","  19,610.00 ","  19,645.00 ","  19,853.00 ","  20,167.00 ","  20,482.00 ","  20,577.00 ","  20,724.00 ","  20,824.00 ","  20,988.00 "
71,34,3,55770,55770,0,1,A,Palisades Park borough,New Jersey,"  19,622.00 ","  19,610.00 ","  19,645.00 ","  19,853.00 ","  20,167.00 ","  20,482.00 ","  20,577.00 ","  20,724.00 ","  20,824.00 ","  20,988.00 "
61,34,3,0,55950,0,0,F,Paramus borough,New Jersey,"  26,342.00 ","  26,342.00 ","  26,378.00 ","  26,546.00 ","  26,679.00 ","  26,789.00 ","  26,868.00 ","  26,971.00 ","  26,975.00 ","  27,032.00 "
71,34,3,55950,55950,0,1,A,Paramus borough,New Jersey,"  26,342.00 ","  26,342.00 ","  26,378.00 ","  26,546.00 ","  26,679.00 ","  26,789.00 ","  26,868.00 ","  26,971.00 ","  26,975.00 ","  27,032.00 "
61,34,3,0,56130,0,0,F,Park Ridge borough,New Jersey,"  8,645.00 ","  8,653.00 ","  8,665.00 ","  8,731.00 ","  8,786.00 ","  8,832.00 ","  8,886.00 ","  8,921.00 ","  8,930.00 ","  8,944.00 "
71,34,3,56130,56130,0,1,A,Park Ridge borough,New Jersey,"  8,645.00 ","  8,653.00 ","  8,665.00 ","  8,731.00 ","  8,786.00 ","  8,832.00 ","  8,886.00 ","  8,921.00 ","  8,930.00 ","  8,944.00 "
61,34,3,0,61680,0,0,F,Ramsey borough,New Jersey,"  14,473.00 ","  14,519.00 ","  14,560.00 ","  14,701.00 ","  14,831.00 ","  14,966.00 ","  15,051.00 ","  15,145.00 ","  15,168.00 ","  15,242.00 "
71,34,3,61680,61680,0,1,A,Ramsey borough,New Jersey,"  14,473.00 ","  14,519.00 ","  14,560.00 ","  14,701.00 ","  14,831.00 ","  14,966.00 ","  15,051.00 ","  15,145.00 ","  15,168.00 ","  15,242.00 "
61,34,3,0,62910,0,0,F,Ridgefield borough,New Jersey,"  11,032.00 ","  11,028.00 ","  11,048.00 ","  11,138.00 ","  11,212.00 ","  11,274.00 ","  11,317.00 ","  11,366.00 ","  11,396.00 ","  11,435.00 "
71,34,3,62910,62910,0,1,A,Ridgefield borough,New Jersey,"  11,032.00 ","  11,028.00 ","  11,048.00 ","  11,138.00 ","  11,212.00 ","  11,274.00 ","  11,317.00 ","  11,366.00 ","  11,396.00 ","  11,435.00 "
61,34,3,0,62940,0,0,F,Ridgefield Park village,New Jersey,"  12,729.00 ","  12,722.00 ","  12,745.00 ","  12,845.00 ","  12,918.00 ","  12,986.00 ","  13,037.00 ","  13,091.00 ","  13,104.00 ","  13,154.00 "
71,34,3,62940,62940,0,1,A,Ridgefield Park village,New Jersey,"  12,729.00 ","  12,722.00 ","  12,745.00 ","  12,845.00 ","  12,918.00 ","  12,986.00 ","  13,037.00 ","  13,091.00 ","  13,104.00 ","  13,154.00 "
61,34,3,0,63000,0,0,F,Ridgewood village,New Jersey,"  24,958.00 ","  24,952.00 ","  24,993.00 ","  25,159.00 ","  25,279.00 ","  25,398.00 ","  25,480.00 ","  25,607.00 ","  25,620.00 ","  25,692.00 "
71,34,3,63000,63000,0,1,A,Ridgewood village,New Jersey,"  24,958.00 ","  24,952.00 ","  24,993.00 ","  25,159.00 ","  25,279.00 ","  25,398.00 ","  25,480.00 ","  25,607.00 ","  25,620.00 ","  25,692.00 "
61,34,3,0,63360,0,0,F,River Edge borough,New Jersey,"  11,340.00 ","  11,340.00 ","  11,360.00 ","  11,448.00 ","  11,509.00 ","  11,571.00 ","  11,615.00 ","  11,665.00 ","  11,687.00 ","  11,724.00 "
71,34,3,63360,63360,0,1,A,River Edge borough,New Jersey,"  11,340.00 ","  11,340.00 ","  11,360.00 ","  11,448.00 ","  11,509.00 ","  11,571.00 ","  11,615.00 ","  11,665.00 ","  11,687.00 ","  11,724.00 "
61,34,3,0,63690,0,1,A,River Vale township,New Jersey,"  9,659.00 ","  9,659.00 ","  9,684.00 ","  9,762.00 ","  9,836.00 ","  9,897.00 ","  9,970.00 ","  10,030.00 ","  10,183.00 ","  10,223.00 "
61,34,3,0,63990,0,1,A,Rochelle Park township,New Jersey,"  5,530.00 ","  5,530.00 ","  5,539.00 ","  5,573.00 ","  5,606.00 ","  5,632.00 ","  5,657.00 ","  5,682.00 ","  5,687.00 ","  5,705.00 "
61,34,3,0,64170,0,0,F,Rockleigh borough,New Jersey,  531.00 ,  531.00 ,  531.00 ,  525.00 ,  529.00 ,  531.00 ,  530.00 ,  533.00 ,  533.00 ,  534.00 
71,34,3,64170,64170,0,1,A,Rockleigh borough,New Jersey,  531.00 ,  531.00 ,  531.00 ,  525.00 ,  529.00 ,  531.00 ,  530.00 ,  533.00 ,  533.00 ,  534.00 
61,34,3,0,65280,0,0,F,Rutherford borough,New Jersey,"  18,061.00 ","  18,061.00 ","  18,092.00 ","  18,225.00 ","  18,318.00 ","  18,427.00 ","  18,508.00 ","  18,684.00 ","  18,698.00 ","  18,782.00 "
71,34,3,65280,65280,0,1,A,Rutherford borough,New Jersey,"  18,061.00 ","  18,061.00 ","  18,092.00 ","  18,225.00 ","  18,318.00 ","  18,427.00 ","  18,508.00 ","  18,684.00 ","  18,698.00 ","  18,782.00 "
61,34,3,0,65340,0,1,A,Saddle Brook township,New Jersey,"  13,659.00 ","  13,659.00 ","  13,696.00 ","  13,809.00 ","  13,896.00 ","  13,970.00 ","  14,028.00 ","  14,093.00 ","  14,118.00 ","  14,169.00 "
61,34,3,0,65400,0,0,F,Saddle River borough,New Jersey,"  3,152.00 ","  3,150.00 ","  3,163.00 ","  3,204.00 ","  3,234.00 ","  3,244.00 ","  3,245.00 ","  3,252.00 ","  3,251.00 ","  3,262.00 "
71,34,3,65400,65400,0,1,A,Saddle River borough,New Jersey,"  3,152.00 ","  3,150.00 ","  3,163.00 ","  3,204.00 ","  3,234.00 ","  3,244.00 ","  3,245.00 ","  3,252.00 ","  3,251.00 ","  3,262.00 "
61,34,3,0,68970,0,1,A,South Hackensack township,New Jersey,"  2,378.00 ","  2,380.00 ","  2,381.00 ","  2,400.00 ","  2,424.00 ","  2,443.00 ","  2,456.00 ","  2,467.00 ","  2,466.00 ","  2,492.00 "
61,34,3,0,72360,0,1,A,Teaneck township,New Jersey,"  39,776.00 ","  39,770.00 ","  39,842.00 ","  40,170.00 ","  40,389.00 ","  40,582.00 ","  40,751.00 ","  40,933.00 ","  41,147.00 ","  41,311.00 "
61,34,3,0,72420,0,0,F,Tenafly borough,New Jersey,"  14,488.00 ","  14,501.00 ","  14,535.00 ","  14,661.00 ","  14,766.00 ","  14,830.00 ","  14,878.00 ","  14,888.00 ","  14,897.00 ","  14,900.00 "
71,34,3,72420,72420,0,1,A,Tenafly borough,New Jersey,"  14,488.00 ","  14,501.00 ","  14,535.00 ","  14,661.00 ","  14,766.00 ","  14,830.00 ","  14,878.00 ","  14,888.00 ","  14,897.00 ","  14,900.00 "
61,34,3,0,72480,0,0,F,Teterboro borough,New Jersey,  67.00 ,  67.00 ,  67.00 ,  68.00 ,  68.00 ,  68.00 ,  69.00 ,  69.00 ,  69.00 ,  69.00 
71,34,3,72480,72480,0,1,A,Teterboro borough,New Jersey,  67.00 ,  67.00 ,  67.00 ,  68.00 ,  68.00 ,  68.00 ,  69.00 ,  69.00 ,  69.00 ,  69.00 
61,34,3,0,75140,0,0,F,Upper Saddle River borough,New Jersey,"  8,208.00 ","  8,167.00 ","  8,178.00 ","  8,242.00 ","  8,285.00 ","  8,317.00 ","  8,301.00 ","  8,334.00 ","  8,357.00 ","  8,415.00 "
71,34,3,75140,75140,0,1,A,Upper Saddle River borough,New Jersey,"  8,208.00 ","  8,167.00 ","  8,178.00 ","  8,242.00 ","  8,285.00 ","  8,317.00 ","  8,301.00 ","  8,334.00 ","  8,357.00 ","  8,415.00 "
61,34,3,0,76400,0,0,F,Waldwick borough,New Jersey,"  9,625.00 ","  9,598.00 ","  9,618.00 ","  9,703.00 ","  9,788.00 ","  9,859.00 ","  9,921.00 ","  10,051.00 ","  10,061.00 ","  10,092.00 "
71,34,3,76400,76400,0,1,A,Waldwick borough,New Jersey,"  9,625.00 ","  9,598.00 ","  9,618.00 ","  9,703.00 ","  9,788.00 ","  9,859.00 ","  9,921.00 ","  10,051.00 ","  10,061.00 ","  10,092.00 "
61,34,3,0,76490,0,0,F,Wallington borough,New Jersey,"  11,335.00 ","  11,335.00 ","  11,353.00 ","  11,464.00 ","  11,528.00 ","  11,601.00 ","  11,658.00 ","  11,713.00 ","  11,729.00 ","  11,781.00 "
71,34,3,76490,76490,0,1,A,Wallington borough,New Jersey,"  11,335.00 ","  11,335.00 ","  11,353.00 ","  11,464.00 ","  11,528.00 ","  11,601.00 ","  11,658.00 ","  11,713.00 ","  11,729.00 ","  11,781.00 "
61,34,3,0,77135,0,1,A,Washington township,New Jersey,"  9,102.00 ","  9,118.00 ","  9,123.00 ","  9,191.00 ","  9,248.00 ","  9,300.00 ","  9,348.00 ","  9,389.00 ","  9,387.00 ","  9,393.00 "
61,34,3,0,80270,0,0,F,Westwood borough,New Jersey,"  10,908.00 ","  10,928.00 ","  10,959.00 ","  11,046.00 ","  11,107.00 ","  11,161.00 ","  11,213.00 ","  11,264.00 ","  11,273.00 ","  11,326.00 "
71,34,3,80270,80270,0,1,A,Westwood borough,New Jersey,"  10,908.00 ","  10,928.00 ","  10,959.00 ","  11,046.00 ","  11,107.00 ","  11,161.00 ","  11,213.00 ","  11,264.00 ","  11,273.00 ","  11,326.00 "
61,34,3,0,82300,0,0,F,Woodcliff Lake borough,New Jersey,"  5,730.00 ","  5,722.00 ","  5,729.00 ","  5,764.00 ","  5,799.00 ","  5,809.00 ","  5,845.00 ","  5,914.00 ","  5,911.00 ","  5,903.00 "
71,34,3,82300,82300,0,1,A,Woodcliff Lake borough,New Jersey,"  5,730.00 ","  5,722.00 ","  5,729.00 ","  5,764.00 ","  5,799.00 ","  5,809.00 ","  5,845.00 ","  5,914.00 ","  5,911.00 ","  5,903.00 "
61,34,3,0,82570,0,0,F,Wood-Ridge borough,New Jersey,"  7,626.00 ","  7,628.00 ","  7,642.00 ","  7,703.00 ","  7,876.00 ","  7,910.00 ","  7,939.00 ","  8,248.00 ","  8,630.00 ","  9,018.00 "
71,34,3,82570,82570,0,1,A,Wood-Ridge borough,New Jersey,"  7,626.00 ","  7,628.00 ","  7,642.00 ","  7,703.00 ","  7,876.00 ","  7,910.00 ","  7,939.00 ","  8,248.00 ","  8,630.00 ","  9,018.00 "
61,34,3,0,83050,0,1,A,Wyckoff township,New Jersey,"  16,696.00 ","  16,723.00 ","  16,746.00 ","  16,927.00 ","  17,022.00 ","  17,108.00 ","  17,185.00 ","  17,260.00 ","  17,284.00 ","  17,322.00 "
50,34,5,0,0,0,0,A,Burlington County,New Jersey,"  448,734.00 ","  448,738.00 ","  449,200.00 ","  450,486.00 ","  451,256.00 ","  449,858.00 ","  450,318.00 ","  448,844.00 ","  448,342.00 ","  448,596.00 "
157,34,5,5740,0,0,0,A,Beverly city,New Jersey,"  2,577.00 ","  2,551.00 ","  2,552.00 ","  2,550.00 ","  2,559.00 ","  2,545.00 ","  2,541.00 ","  2,527.00 ","  2,512.00 ","  2,504.00 "
157,34,5,6670,0,0,0,A,Bordentown city,New Jersey,"  3,924.00 ","  3,917.00 ","  3,921.00 ","  3,914.00 ","  3,919.00 ","  3,898.00 ","  3,893.00 ","  3,867.00 ","  3,848.00 ","  3,835.00 "
157,34,5,8920,0,0,0,A,Burlington city,New Jersey,"  9,920.00 ","  9,932.00 ","  9,937.00 ","  9,921.00 ","  9,920.00 ","  9,876.00 ","  9,846.00 ","  9,798.00 ","  9,860.00 ","  9,832.00 "
157,34,5,23250,0,0,0,A,Fieldsboro borough,New Jersey,  540.00 ,  545.00 ,  543.00 ,  542.00 ,  540.00 ,  537.00 ,  538.00 ,  536.00 ,  532.00 ,  531.00 
157,34,5,45210,0,0,0,A,Medford Lakes borough,New Jersey,"  4,146.00 ","  4,142.00 ","  4,144.00 ","  4,135.00 ","  4,134.00 ","  4,112.00 ","  4,094.00 ","  4,073.00 ","  4,050.00 ","  4,013.00 "
157,34,5,55800,0,0,0,A,Palmyra borough,New Jersey,"  7,398.00 ","  7,381.00 ","  7,385.00 ","  7,379.00 ","  7,372.00 ","  7,331.00 ","  7,320.00 ","  7,281.00 ","  7,236.00 ","  7,221.00 "
157,34,5,57480,0,0,0,A,Pemberton borough,New Jersey,"  1,409.00 ","  1,401.00 ","  1,402.00 ","  1,396.00 ","  1,389.00 ","  1,382.00 ","  1,379.00 ","  1,372.00 ","  1,362.00 ","  1,340.00 "
157,34,5,63660,0,0,0,A,Riverton borough,New Jersey,"  2,779.00 ","  2,764.00 ","  2,765.00 ","  2,758.00 ","  2,763.00 ","  2,748.00 ","  2,741.00 ","  2,727.00 ","  2,711.00 ","  2,706.00 "
157,34,5,82960,0,0,0,A,Wrightstown borough,New Jersey,  802.00 ,  804.00 ,  804.00 ,  804.00 ,  804.00 ,  802.00 ,  800.00 ,  796.00 ,  786.00 ,  785.00 
157,34,5,99990,0,0,0,F,Balance of Burlington County,New Jersey,"  415,239.00 ","  415,301.00 ","  415,747.00 ","  417,087.00 ","  417,856.00 ","  416,627.00 ","  417,166.00 ","  415,867.00 ","  415,445.00 ","  415,829.00 "
61,34,5,0,3370,0,1,A,Bass River township,New Jersey,"  1,443.00 ","  1,445.00 ","  1,446.00 ","  1,445.00 ","  1,444.00 ","  1,444.00 ","  1,444.00 ","  1,446.00 ","  1,439.00 ","  1,436.00 "
61,34,5,0,5740,0,0,F,Beverly city,New Jersey,"  2,577.00 ","  2,551.00 ","  2,552.00 ","  2,550.00 ","  2,559.00 ","  2,545.00 ","  2,541.00 ","  2,527.00 ","  2,512.00 ","  2,504.00 "
71,34,5,5740,5740,0,1,A,Beverly city,New Jersey,"  2,577.00 ","  2,551.00 ","  2,552.00 ","  2,550.00 ","  2,559.00 ","  2,545.00 ","  2,541.00 ","  2,527.00 ","  2,512.00 ","  2,504.00 "
61,34,5,0,6670,0,0,F,Bordentown city,New Jersey,"  3,924.00 ","  3,917.00 ","  3,921.00 ","  3,914.00 ","  3,919.00 ","  3,898.00 ","  3,893.00 ","  3,867.00 ","  3,848.00 ","  3,835.00 "
71,34,5,6670,6670,0,1,A,Bordentown city,New Jersey,"  3,924.00 ","  3,917.00 ","  3,921.00 ","  3,914.00 ","  3,919.00 ","  3,898.00 ","  3,893.00 ","  3,867.00 ","  3,848.00 ","  3,835.00 "
61,34,5,0,6700,0,1,A,Bordentown township,New Jersey,"  11,367.00 ","  11,380.00 ","  11,396.00 ","  11,353.00 ","  11,364.00 ","  11,372.00 ","  11,570.00 ","  11,843.00 ","  12,223.00 ","  12,202.00 "
61,34,5,0,8920,0,0,F,Burlington city,New Jersey,"  9,920.00 ","  9,932.00 ","  9,937.00 ","  9,921.00 ","  9,920.00 ","  9,876.00 ","  9,846.00 ","  9,798.00 ","  9,860.00 ","  9,832.00 "
71,34,5,8920,8920,0,1,A,Burlington city,New Jersey,"  9,920.00 ","  9,932.00 ","  9,937.00 ","  9,921.00 ","  9,920.00 ","  9,876.00 ","  9,846.00 ","  9,798.00 ","  9,860.00 ","  9,832.00 "
61,34,5,0,8950,0,1,A,Burlington township,New Jersey,"  22,594.00 ","  22,575.00 ","  22,598.00 ","  22,584.00 ","  22,577.00 ","  22,582.00 ","  22,608.00 ","  22,754.00 ","  22,732.00 ","  22,824.00 "
61,34,5,0,12670,0,1,A,Chesterfield township,New Jersey,"  7,699.00 ","  7,668.00 ","  7,732.00 ","  7,795.00 ","  7,671.00 ","  7,770.00 ","  7,689.00 ","  7,562.00 ","  7,505.00 ","  7,587.00 "
61,34,5,0,12940,0,1,A,Cinnaminson township,New Jersey,"  15,569.00 ","  15,559.00 ","  15,586.00 ","  15,919.00 ","  16,378.00 ","  16,471.00 ","  16,597.00 ","  16,605.00 ","  16,521.00 ","  16,495.00 "
61,34,5,0,17080,0,1,A,Delanco township,New Jersey,"  4,283.00 ","  4,269.00 ","  4,283.00 ","  4,517.00 ","  4,513.00 ","  4,540.00 ","  4,538.00 ","  4,516.00 ","  4,488.00 ","  4,479.00 "
61,34,5,0,17440,0,1,A,Delran township,New Jersey,"  16,896.00 ","  16,925.00 ","  16,937.00 ","  16,943.00 ","  16,936.00 ","  16,852.00 ","  16,846.00 ","  16,758.00 ","  16,644.00 ","  16,623.00 "
61,34,5,0,18790,0,1,A,Eastampton township,New Jersey,"  6,069.00 ","  6,078.00 ","  6,048.00 ","  6,051.00 ","  6,059.00 ","  6,047.00 ","  6,039.00 ","  6,007.00 ","  5,967.00 ","  5,953.00 "
61,34,5,0,20050,0,1,A,Edgewater Park township,New Jersey,"  8,881.00 ","  8,908.00 ","  8,913.00 ","  8,905.00 ","  8,903.00 ","  8,858.00 ","  8,841.00 ","  8,795.00 ","  8,747.00 ","  8,738.00 "
61,34,5,0,22110,0,1,A,Evesham township,New Jersey,"  45,538.00 ","  45,544.00 ","  45,571.00 ","  45,766.00 ","  45,792.00 ","  45,613.00 ","  45,631.00 ","  45,491.00 ","  45,320.00 ","  45,381.00 "
61,34,5,0,23250,0,0,F,Fieldsboro borough,New Jersey,  540.00 ,  545.00 ,  543.00 ,  542.00 ,  540.00 ,  537.00 ,  538.00 ,  536.00 ,  532.00 ,  531.00 
71,34,5,23250,23250,0,1,A,Fieldsboro borough,New Jersey,  540.00 ,  545.00 ,  543.00 ,  542.00 ,  540.00 ,  537.00 ,  538.00 ,  536.00 ,  532.00 ,  531.00 
61,34,5,0,23850,0,1,A,Florence township,New Jersey,"  12,109.00 ","  12,122.00 ","  12,131.00 ","  12,382.00 ","  12,613.00 ","  12,601.00 ","  12,654.00 ","  12,673.00 ","  12,655.00 ","  12,669.00 "
61,34,5,0,29010,0,1,A,Hainesport township,New Jersey,"  6,110.00 ","  6,129.00 ","  6,135.00 ","  6,143.00 ","  6,145.00 ","  6,109.00 ","  6,099.00 ","  6,059.00 ","  6,068.00 ","  6,058.00 "
61,34,5,0,42060,0,1,A,Lumberton township,New Jersey,"  12,559.00 ","  12,545.00 ","  12,554.00 ","  12,542.00 ","  12,534.00 ","  12,473.00 ","  12,450.00 ","  12,387.00 ","  12,313.00 ","  12,290.00 "
61,34,5,0,43290,0,1,A,Mansfield township,New Jersey,"  8,544.00 ","  8,568.00 ","  8,578.00 ","  8,592.00 ","  8,614.00 ","  8,592.00 ","  8,596.00 ","  8,579.00 ","  8,585.00 ","  8,577.00 "
61,34,5,0,43740,0,1,A,Maple Shade township,New Jersey,"  19,131.00 ","  19,153.00 ","  19,165.00 ","  19,149.00 ","  19,148.00 ","  19,057.00 ","  19,030.00 ","  18,944.00 ","  18,836.00 ","  18,821.00 "
61,34,5,0,45120,0,1,A,Medford township,New Jersey,"  23,033.00 ","  23,018.00 ","  23,065.00 ","  23,121.00 ","  23,232.00 ","  23,196.00 ","  23,292.00 ","  23,348.00 ","  23,424.00 ","  23,496.00 "
61,34,5,0,45210,0,0,F,Medford Lakes borough,New Jersey,"  4,146.00 ","  4,142.00 ","  4,144.00 ","  4,135.00 ","  4,134.00 ","  4,112.00 ","  4,094.00 ","  4,073.00 ","  4,050.00 ","  4,013.00 "
71,34,5,45210,45210,0,1,A,Medford Lakes borough,New Jersey,"  4,146.00 ","  4,142.00 ","  4,144.00 ","  4,135.00 ","  4,134.00 ","  4,112.00 ","  4,094.00 ","  4,073.00 ","  4,050.00 ","  4,013.00 "
61,34,5,0,47880,0,1,A,Moorestown township,New Jersey,"  20,726.00 ","  20,745.00 ","  20,751.00 ","  20,725.00 ","  20,733.00 ","  20,631.00 ","  20,590.00 ","  20,539.00 ","  20,551.00 ","  20,540.00 "
61,34,5,0,48900,0,1,A,Mount Holly township,New Jersey,"  9,536.00 ","  9,548.00 ","  9,554.00 ","  9,501.00 ","  9,404.00 ","  9,377.00 ","  9,527.00 ","  9,583.00 ","  9,619.00 ","  9,645.00 "
61,34,5,0,49020,0,1,A,Mount Laurel township,New Jersey,"  41,864.00 ","  41,852.00 ","  41,897.00 ","  41,884.00 ","  41,885.00 ","  41,721.00 ","  41,939.00 ","  41,955.00 ","  41,709.00 ","  41,662.00 "
